DATE,Federal Funds Rate,M2 Money Supply,Inflation (CPI),GDP Growth Rate,Unemployment Rate
1960-02-01,-0.005012531328320802,0.0006706908115359234,0.0013619339462036528,0.0,-0.07692307692307698
1960-03-01,-0.032745591939546737,0.0030160857908847483,0.0,0.0,0.12500000000000022
1960-04-01,0.02083333333333326,0.0026729034413632835,0.0044202652159128775,-1.2258064516129032,-0.03703703703703709
1960-05-01,-0.017857142857142794,0.002665778073975167,0.0010155721056195333,0.0,-0.019230769230769384
1960-06-01,-0.1376623376623377,0.004652708541043715,0.001352722353736846,0.0,0.05882352941176494
1960-07-01,-0.027108433734939763,0.005954349983460228,-0.0020263424518742745,-1.9523809523809523,0.01851851851851838
1960-08-01,-0.07739938080495357,0.009207497533705977,0.0020304568527917954,0.0,0.018181818181818077
1960-09-01,-0.12751677852348986,0.004887585532746819,0.0,0.0,-0.017857142857142794
1960-10-01,-0.04999999999999993,0.003566796368352776,0.004728132387706863,-3.5,0.10909090909090913
1960-11-01,-0.012145748987854366,0.004523424878836835,0.0010084033613446675,0.0,0.0
1960-12-01,-0.1885245901639344,0.004824702476680542,0.001007387508394908,0.0,0.08196721311475419
1961-01-01,-0.26767676767676774,0.00544174135723452,0.0010063737001007045,-1.54,0.0
1961-02-01,0.7517241379310347,0.0076408787010504575,0.0,0.0,0.045454545454545636
1961-03-01,-0.20472440944881887,0.005687203791469253,0.0,0.0,0.0
1961-04-01,-0.2623762376237624,0.005026704366949408,-0.00100536193029499,1.5925925925925926,0.014492753623188248
1961-05-01,0.32885906040268464,0.007189746795873697,0.0010063737001007045,0.0,0.014285714285714235
1961-06-01,-0.1262626262626263,0.006517690875232907,0.0,0.0,-0.028169014084506894
1961-07-01,-0.323699421965318,0.004008633980882026,0.002680965147453085,0.12857142857142856,0.014492753623188248
1961-08-01,0.7094017094017095,0.006142506142506221,0.0006684491978610207,0.0,-0.05714285714285716
1961-09-01,-0.06000000000000005,0.005799755799755779,0.0013360053440214514,0.0,0.015151515151515138
1961-10-01,0.2021276595744681,0.004855842185129022,0.0,0.025316455696202445,-0.02985074626865669
1961-11-01,0.15486725663716827,0.006946541830262554,0.0,0.0,-0.06153846153846154
1961-12-01,-0.10727969348658994,0.006298740251949653,0.0010006671114075605,0.0,-0.016393442622950727
1962-01-01,-0.07725321888412029,0.005961251862891315,0.0009996667777407708,-0.09876543209876543,-0.033333333333333326
1962-02-01,0.10232558139534897,0.007703703703703768,0.0023302263648468102,0.0,-0.051724137931034475
1962-03-01,0.20253164556962022,0.008820935019111964,0.0019926934573231136,0.0,0.018181818181818077
1962-04-01,-0.024561403508772006,0.006995045176333425,0.0013258203513424327,-0.4931506849315068,0.0
1962-05-01,-0.15107913669064743,0.005788712011577379,0.0009930486593843213,0.0,-0.017857142857142794
1962-06-01,0.13559322033898313,0.005179856115107961,-0.0009920634920633775,0.0,0.0
1962-07-01,0.011194029850746245,0.004294302891497237,0.00033101621979469975,0.3513513513513513,-0.018181818181818077
1962-08-01,0.08118081180811809,0.005701254275940704,0.0019854401058903015,0.0,0.05555555555555558
1962-09-01,-0.010238907849829393,0.005952380952380931,0.004623513870541718,0.0,-0.01754385964912286
1962-10-01,0.0,0.006480698788391193,-0.0013149243918475495,-0.74,-0.03571428571428559
1962-11-01,0.01379310344827589,0.007278835386338223,0.0,0.0,0.05555555555555558
1962-12-01,-0.00340136054421758,0.008060033351862117,0.0,0.0,-0.03508771929824561
1963-01-01,-0.0034129692832765013,0.006892748828232653,0.0019749835418039208,2.3846153846153846,0.036363636363636376
1963-02-01,0.027397260273972712,0.007393209200438067,0.0013140604467805073,0.0,0.03508771929824572
1963-03-01,-0.00666666666666671,0.007610763794509312,0.0009842519685039353,0.0,-0.03389830508474578
1963-04-01,-0.02684563758389269,0.007013757755597538,-0.000983284169124965,0.04545454545454519,0.0
1963-05-01,0.034482758620689724,0.007500669702652063,0.0009842519685039353,0.0,0.03508771929824572
1963-06-01,-0.0033333333333332993,0.00611539484179735,0.0032776138970829205,0.0,-0.05084745762711873
1963-07-01,0.010033444816053505,0.007135306553911258,0.002613524991832872,0.9782608695652175,0.0
1963-08-01,0.1556291390728477,0.006559958016268741,0.0019550342130987275,0.0,-0.03571428571428559
1963-09-01,-0.002865329512894088,0.006256517205422307,-0.0009756097560975618,0.0,0.01851851851851838
1963-10-01,0.005747126436781658,0.0059585492227980374,0.0009765625,-0.7142857142857142,0.0
1963-11-01,-0.005714285714285672,0.008241050733968525,0.0009756097560975618,0.0,0.036363636363636376
1963-12-01,-0.028735632183908066,0.004342273307790467,0.0032488628979856493,0.0,-0.03508771929824561
1964-01-01,0.029585798816567976,0.0050864699898269805,0.0019430051813471572,2.346153846153846,0.018181818181818077
1964-02-01,0.0,0.006072874493927127,-0.0009696186166774368,0.0,-0.03571428571428559
1964-03-01,-0.014367816091953922,0.005533199195171035,0.0009705596894209467,0.0,0.0
1964-04-01,0.011661807580174877,0.0047523761880940985,0.0003232062055591456,-0.49425287356321834,-0.0185185185185186
1964-05-01,0.008645533141210304,0.006223549912870219,0.0009693053311794486,0.0,-0.037735849056603765
1964-06-01,0.0,0.007174666006927399,0.0009683666881858954,0.0,0.019607843137255054
1964-07-01,-0.02285714285714291,0.00736919675755332,0.00032247662044504466,0.4545454545454546,-0.05769230769230771
1964-08-01,0.023391812865497075,0.008046817849304944,0.0009671179883945502,0.0,0.020408163265306145
1964-09-01,-0.014285714285714235,0.00846637639090475,0.0009661835748790981,0.0,0.020000000000000018
1964-10-01,-0.026086956521739202,0.005277044854881341,0.0012870012870014325,-0.8125,0.0
1964-11-01,0.04761904761904767,0.0069195895967548715,0.002892030848329119,0.0,-0.05882352941176472
1964-12-01,0.09375,0.006398104265402882,0.001281640499839698,0.0,0.04166666666666674
1965-01-01,0.01298701298701288,0.006592889098187005,0.0009600000000000719,7.333333333333334,-0.019999999999999907
1965-02-01,0.02051282051282044,0.006783625730994114,0.0,0.0,0.04081632653061207
1965-03-01,0.017587939698492372,0.006505576208178487,0.0009590792838873874,0.0,-0.07843137254901955
1965-04-01,0.009876543209876631,0.005078485687904033,0.002235707441711865,-0.48,0.02127659574468077
1965-05-01,0.0024449877750609694,0.003904455672944618,0.0031867431485022024,0.0,-0.04166666666666674
1965-06-01,-0.012195121951219523,0.006863417982155173,0.0041296060991105055,0.0,0.0
1965-07-01,0.009876543209876631,0.006362190411270063,-0.000949066751028238,0.7692307692307689,-0.04347826086956508
1965-08-01,0.007334963325183352,0.006547753443215232,-0.0009499683343887622,0.0,0.0
1965-09-01,-0.024271844660194275,0.008299685957828595,0.0022187004754359307,0.0,-0.022727272727272818
1965-10-01,0.014925373134328401,0.006896551724137945,0.000948766603415585,0.03260869565217406,-0.023255813953488302
1965-11-01,0.004901960784313708,0.006849315068493178,0.003159557661927437,0.0,-0.023809523809523947
1965-12-01,0.05365853658536612,0.007680491551459223,0.0031496062992126816,0.0,-0.024390243902438935
1966-01-01,0.02314814814814814,0.0060975609756097615,0.0009419152276295417,0.06315789473684208,0.0
1966-02-01,0.040723981900452344,0.005627705627705648,0.006273525721455453,0.0,-0.050000000000000044
1966-03-01,0.013043478260869712,0.005596211795092509,0.0031172069825435855,0.0,0.0
1966-04-01,0.0021459227467810482,0.004494863013698724,0.003107520198881275,-0.8613861386138614,0.0
1966-05-01,0.04925053533190593,0.0017046665246112092,0.0021685254027261625,0.0,0.026315789473684292
1966-06-01,0.055102040816326525,0.0023399276749627163,0.0009273570324574987,0.0,-0.02564102564102566
1966-07-01,0.025145067698259194,-0.0006366723259763063,0.0021618282890674134,1.4285714285714288,0.0
1966-08-01,0.04339622641509444,0.0036101083032491488,0.006163328197226425,0.0,0.0
1966-09-01,-0.023508137432188048,0.005924672027084021,0.003062787136294043,0.0,-0.02631578947368407
1966-10-01,0.024074074074074137,0.0006310475389146308,0.003053435114503955,-0.02941176470588236,0.0
1966-11-01,0.04159132007233257,0.0033634643682993737,0.0009132420091324533,0.0,-0.027027027027027084
1966-12-01,-0.06249999999999989,0.0060758432851455435,0.0012165450121655041,0.0,0.05555555555555558
1967-01-01,-0.08518518518518514,0.00291545189504383,-0.0006075334143378353,0.09090909090909105,0.026315789473684292
1967-02-01,0.012145748987854255,0.007267441860465018,0.003039513677811634,0.0,-0.02564102564102566
1967-03-01,-0.09399999999999997,0.009482580911152283,0.0,0.0,0.0
1967-04-01,-0.10596026490066235,0.004900959771288571,0.003030303030303161,-0.9444444444444444,0.0
1967-05-01,-0.02716049382716046,0.010363747205852425,0.0,0.0,0.0
1967-06-01,0.010152284263959421,0.0096540627514079,0.0060422960725075026,0.0,0.026315789473684292
1967-07-01,-0.047738693467336724,0.008565737051792865,0.0030030030030030463,17.999999999999996,-0.02564102564102566
1967-08-01,0.029023746701847042,0.00888801106063597,0.0029940119760478723,0.0,0.0
1967-09-01,0.023076923076923217,0.007635082223962586,0.0029850746268658135,0.0,0.0
1967-10-01,-0.027568922305764465,0.006800077715173991,0.0029761904761904656,-0.18421052631578938,0.05263157894736836
1967-11-01,0.06443298969072164,0.005789270551910475,0.005934718100890191,0.0,-0.025000000000000022
1967-12-01,0.09200968523002429,0.006907137375287586,0.002949852507374784,0.0,-0.02564102564102566
1968-01-01,0.022172949002217335,0.004954268292682862,0.002941176470588225,1.709677419354839,-0.02631578947368407
1968-02-01,0.021691973969631073,0.005688282138794021,0.0029325513196480912,0.0,0.027027027027026973
1968-03-01,0.0721868365180467,0.0052790346907996,0.0029239766081869956,0.0,-0.02631578947368407
1968-04-01,0.1405940594059405,0.0046886721680419186,0.00291545189504383,-0.1785714285714286,-0.05405405405405406
1968-05-01,0.0625,0.005973492626469845,0.0029069767441860517,0.0,0.0
1968-06-01,-0.008169934640522847,0.006865837817777054,0.005797101449275477,0.0,0.05714285714285716
1968-07-01,-0.00658978583196046,0.005528934758569859,0.0057636887608067955,-0.5507246376811594,0.0
1968-08-01,0.0,0.006964809384164106,0.002865329512893977,0.0,-0.05405405405405406
1968-09-01,-0.041459369817578806,0.007644703312704948,0.0028571428571428914,0.0,-0.02857142857142858
1968-10-01,0.02249134948096887,0.007225433526011571,0.005698005698005604,-0.4838709677419355,0.0
1968-11-01,-0.015228426395939021,0.008608321377331363,0.0028328611898016387,0.0,0.0
1968-12-01,0.03436426116838476,0.007823613086771042,0.005649717514124353,0.0,0.0
1969-01-01,0.04651162790697683,0.004410726887791094,0.002808988764045006,3.0,0.0
1969-02-01,0.049206349206349254,0.00456701212014754,0.0028011204481790397,0.0,0.0
1969-03-01,0.027231467473525006,0.004371393600279827,0.008379888268156499,0.0,0.0
1969-04-01,0.09131075110456566,0.00226323119777172,0.005540166204986097,-0.8125,0.0
1969-05-01,0.17004048582995956,0.0013896126454751023,0.0027548209366392573,0.0,0.0
1969-06-01,0.026528258362168433,0.003469210754553309,0.005494505494505475,0.0,0.02941176470588247
1969-07-01,-0.032584269662921495,0.0017286084701815252,0.005464480874316724,1.2500000000000004,0.0
1969-08-01,0.06736353077816504,0.0010353753235547991,0.0027173913043478937,0.0,0.0
1969-09-01,-0.0043525571273121955,0.003447681434235461,0.005420054200542035,0.0,0.05714285714285716
1969-10-01,-0.016393442622950838,0.0022332932485826795,0.005390835579514697,-1.7037037037037037,0.0
1969-11-01,-0.01666666666666672,0.0034281796366129047,0.00536193029490617,0.0,-0.05405405405405406
1969-12-01,0.013559322033898313,0.0042705842159207474,0.005333333333333412,0.0,0.0
1970-01-01,0.0011148272017837968,0.0028916482394965026,0.0053050397877982824,-0.6842105263157895,0.11428571428571432
1970-02-01,0.0,-0.005597014925373234,0.005277044854881341,0.0,0.0769230769230771
1970-03-01,-0.13585746102449892,0.0017056114617091112,0.005249343832020914,0.0,0.04761904761904767
1970-04-01,0.04381443298969079,0.0018729780350759118,0.005221932114882533,-2.0,0.04545454545454519
1970-05-01,-0.01851851851851849,0.0052685248130524,0.0025974025974027093,0.0,0.04347826086956519
1970-06-01,-0.04276729559748427,0.006255283178360216,0.005181347150258864,0.0,0.02083333333333348
1970-07-01,-0.05256241787122207,0.0065524193548387455,0.002577319587628857,5.166666666666667,0.020408163265306145
1970-08-01,-0.08183079056865461,0.009681188449340627,0.0025706940874037354,0.0,0.020000000000000018
1970-09-01,-0.049848942598187285,0.010414944618945432,0.00512820512820511,0.0,0.05882352941176494
1970-10-01,-0.014308426073131986,0.008507853403141308,0.005102040816326481,-2.135135135135135,0.01851851851851838
1970-11-01,-0.09677419354838723,0.007624918883841758,0.005076142131979822,0.0,0.07272727272727275
1970-12-01,-0.12499999999999989,0.008694252133311764,0.005050505050504972,0.0,0.03389830508474567
1971-01-01,-0.15510204081632661,0.010215482841181123,0.002512562814070307,-3.6904761904761907,-0.032786885245901565
1971-02-01,-0.10144927536231874,0.012798230368146646,0.0,0.0,0.0
1971-03-01,-0.0026881720430108613,0.013884555382215336,0.0025062656641603454,0.0,0.016949152542372836
1971-04-01,0.12129380053908356,0.013078935220803167,0.0024999999999999467,-0.8053097345132744,-0.016666666666666607
1971-05-01,0.11298076923076916,0.012606318347509138,0.004987531172069737,0.0,0.0
1971-06-01,0.06047516198704117,0.009449527523623713,0.00496277915632759,0.0,0.0
1971-07-01,0.08146639511201625,0.00980683506686475,0.0024691358024691024,0.4999999999999998,0.016949152542372836
1971-08-01,0.048964218455743946,0.008681577398469642,0.0024630541871921707,0.0,0.016666666666666607
1971-09-01,-0.0035906642728905647,0.010211524434719177,0.002457002457002311,0.0,-0.016393442622950727
1971-10-01,-0.06306306306306297,0.008519855595667813,0.002450980392156854,-0.7272727272727273,-0.033333333333333326
1971-11-01,-0.05576923076923079,0.008877434135166062,0.0024449877750611915,0.0,0.034482758620689724
1971-12-01,-0.1568228105906314,0.008089696281578185,0.0024390243902439046,0.0,0.0
1972-01-01,-0.15217391304347827,0.010418133183162093,0.0024330900243310083,7.444444444444445,-0.033333333333333326
1972-02-01,-0.05982905982905984,0.011146718684687196,0.004854368932038833,0.0,-0.01724137931034475
1972-03-01,0.16060606060606064,0.010748243075651143,0.0,0.0,0.01754385964912264
1972-04-01,0.08877284595300261,0.006680299931833611,0.0024154589371980784,0.23684210526315796,-0.01724137931034475
1972-05-01,0.023980815347721673,0.006635969664138708,0.002409638554216942,0.0,0.0
1972-06-01,0.04449648711943799,0.00861025158078843,0.0024038461538462563,0.0,0.0
1972-07-01,0.020179372197309364,0.013071895424836555,0.0023980815347719453,-0.5957446808510638,-0.01754385964912286
1972-08-01,0.05714285714285716,0.012113232389730166,0.0023923444976077235,0.0,0.0
1972-09-01,0.012474012474012586,0.012488617145830494,0.004773269689737569,0.0,-0.017857142857142794
1972-10-01,0.03696098562628336,0.011049723756906049,0.002375296912114022,0.8157894736842106,0.018181818181818077
1972-11-01,0.001980198019801982,0.008895666539585623,0.004739336492890933,0.0,-0.05357142857142849
1972-12-01,0.05335968379446654,0.01058067766721238,0.002358490566037874,0.0,-0.01886792452830177
1973-01-01,0.11444652908067554,0.009971332419294487,0.004705882352941337,0.49275362318840576,-0.05769230769230771
1973-02-01,0.1077441077441077,0.004689621127977439,0.007025761124121788,0.0,0.020408163265306145
1973-03-01,0.07750759878419444,0.0014740203906153937,0.009302325581395321,0.0,-0.019999999999999907
1973-04-01,0.004231311706629048,0.005396786458972347,0.00691244239631339,-0.5728155339805825,0.020408163265306145
1973-05-01,0.101123595505618,0.00866170550201284,0.004576659038901587,0.0,-0.019999999999999907
1973-06-01,0.08290816326530615,0.007861635220125729,0.006833712984054774,0.0,0.0
1973-07-01,0.22497055359246176,0.0038401536061443142,0.0,-1.4772727272727273,-0.020408163265306256
1973-08-01,0.009615384615384581,0.0027495517035265316,0.018099547511312153,0.0,0.0
1973-09-01,0.026666666666666616,0.0005960896518837355,0.004444444444444473,0.0,0.0
1973-10-01,-0.0714285714285714,0.003931847968545288,0.008849557522123908,-2.8571428571428568,-0.04166666666666674
1973-11-01,0.0019980019980019303,0.007476857346309096,0.006578947368421018,0.0,0.04347826086956519
1973-12-01,-0.0079760717846461,0.007774767345977152,0.008714596949890963,0.0,0.02083333333333348
1974-01-01,-0.03015075376884413,0.0049094097019286576,0.010799136069114423,-1.8717948717948718,0.04081632653061207
1974-02-01,-0.07046632124352326,0.0052343840874724545,0.010683760683760646,0.0,0.019607843137255054
1974-03-01,0.04236343366778139,0.006827123351076159,0.010570824524312794,0.0,-0.019230769230769384
1974-04-01,0.12406417112299462,0.0032180209171359664,0.006276150627615218,-1.2941176470588236,0.0
1974-05-01,0.07611798287345395,0.0019475312177799076,0.01039501039501034,0.0,0.0
1974-06-01,0.05481874447391677,0.0036588154584953347,0.008230452674897082,0.0,0.05882352941176494
1974-07-01,0.08298407376362116,0.004101161995898828,0.006122448979591688,-4.7,0.01851851851851838
1974-08-01,-0.07043343653250778,0.0030633083730429167,0.012170385395537497,0.0,0.0
1974-09-01,-0.05578684429641967,0.004298156317158686,0.014028056112224574,0.0,0.07272727272727275
1974-10-01,-0.1128747795414462,0.006081765964635721,0.007905138339920903,-0.5945945945945946,0.016949152542372836
1974-11-01,-0.06063618290258466,0.0059330572036271345,0.009803921568627416,0.0,0.09999999999999987
1974-12-01,-0.0973544973544973,0.0038949476964167395,0.007766990291262044,0.0,0.09090909090909105
1975-01-01,-0.164126611957796,0.004655803126039082,0.007707129094412402,2.1999999999999997,0.125
1975-02-01,-0.12482468443197747,0.008606421714664192,0.005736137667304186,0.0,0.0
1975-03-01,-0.11217948717948723,0.011924297122853034,0.0038022813688212143,0.0,0.06172839506172845
1975-04-01,-0.009025270758122761,0.01091891891891894,0.0037878787878788955,-1.6041666666666665,0.023255813953488413
1975-05-01,-0.049180327868852514,0.013688375574804734,0.0018867924528302993,0.0,0.022727272727272707
1975-06-01,0.06321839080459779,0.015929950416710748,0.007532956685499137,0.0,-0.022222222222222143
1975-07-01,0.09909909909909898,0.012564901349948032,0.009345794392523255,1.4137931034482758,-0.022727272727272818
1975-08-01,0.006557377049180246,0.008204286739821542,0.0037037037037037646,0.0,-0.023255813953488302
1975-09-01,0.016286644951140072,0.008544400366188531,0.007380073800737907,0.0,0.0
1975-10-01,-0.06730769230769229,0.006354009077155887,0.005494505494505475,-0.2142857142857143,0.0
1975-11-01,-0.10309278350515472,0.00912006414111044,0.007285974499089187,0.0,-0.011904761904761862
1975-12-01,-0.003831417624520994,0.009236269738802427,0.005424954792043524,0.0,-0.012048192771084487
1976-01-01,-0.06346153846153846,0.010234205864987134,0.003597122302158251,0.6909090909090911,-0.03658536585365846
1976-02-01,-0.020533880903490842,0.013345022404052331,0.0017921146953405742,0.0,-0.025316455696202556
1976-03-01,0.014675052410901612,0.009324233394213177,0.0017889087656530744,0.0,-0.012987012987013102
1976-04-01,-0.004132231404958553,0.010285714285714231,0.0017857142857142794,-0.6774193548387097,0.013157894736842257
1976-05-01,0.09751037344398328,0.010652337858220173,0.005347593582887722,0.0,-0.038961038961038974
1976-06-01,0.035916824196597474,0.005130118459099053,0.005319148936170359,0.0,0.027027027027026973
1976-07-01,-0.031021897810219135,0.00807349665924284,0.005291005291005346,-0.2666666666666666,0.026315789473684292
1976-08-01,-0.0037664783427494575,0.011414894596336378,0.0052631578947368585,0.0,0.0
1976-09-01,-0.007561436672967825,0.011013015381814872,0.00523560209424101,0.0,-0.02564102564102566
1976-10-01,-0.043809523809523854,0.012783579402232625,0.005208333333333259,0.3181818181818181,0.013157894736842257
1976-11-01,-0.013944223107569598,0.011733333333333373,0.003454231433505983,0.0,0.01298701298701288
1976-12-01,-0.06060606060606055,0.01212440695835526,0.005163511187607606,0.0,0.0
1977-01-01,-0.008602150537634468,0.011458333333333348,0.005136986301369939,0.6551724137931034,-0.038461538461538436
1977-02-01,0.015184381778741818,0.0106419498798489,0.010221465076660996,0.0,0.013333333333333197
1977-03-01,0.002136752136752351,0.009256114130434812,0.005059021922428464,0.0,-0.02631578947368407
1977-04-01,0.008528784648187626,0.009339503575936048,0.006711409395973034,0.6666666666666667,-0.027027027027027084
1977-05-01,0.13107822410147985,0.00783594531510512,0.0033333333333334103,0.0,-0.02777777777777779
1977-06-01,0.007476635514018781,0.007278742762613755,0.004983388704318914,0.0,0.028571428571428692
1977-07-01,0.005565862708719838,0.007308260798160715,0.0049586776859502635,-0.07499999999999996,-0.04166666666666663
1977-08-01,0.08856088560885622,0.008396510964375992,0.00493421052631593,0.0,0.014492753623188248
1977-09-01,0.04067796610169472,0.007437348423605439,0.003273322422258529,0.0,-0.02857142857142858
1977-10-01,0.05374592833876224,0.006259027443427989,0.004893964110930016,-1.0,0.0
1978-01-01,0.021341463414634276,0.007399826812564125,0.006420545746388617,0.0,0.0
1978-02-01,0.011940298507462588,0.004532312260685956,0.004784688995215225,0.0,-0.01562500000000011
1978-03-01,0.001474926253687281,0.005211979774406794,0.006349206349206327,0.0,0.0
1978-04-01,0.014727540500736325,0.006345766909147121,0.007886435331230235,11.615384615384613,-0.031746031746031744
1978-05-01,0.06821480406386082,0.007766840972008637,0.009389671361502261,0.0,-0.016393442622950727
1978-06-01,0.032608695652173836,0.006104540251812285,0.007751937984496138,0.0,-0.016666666666666607
1978-07-01,0.02763157894736845,0.004247250663632851,0.007692307692307665,-0.75,0.05084745762711851
1978-08-01,0.02944942381562088,0.0070991616947360114,0.006106870229007688,0.0,-0.048387096774193505
1978-09-01,0.05099502487562191,0.008623922009748819,0.009104704097116834,0.0,0.016949152542372836
1978-10-01,0.06035502958579908,0.005427509293680188,0.009022556390977376,0.3414634146341464,-0.033333333333333326
1978-11-01,0.08928571428571419,0.005028470014050157,0.005961251862891315,0.0,0.017241379310344973
1978-12-01,0.027663934426229497,0.0050768891177985775,0.005925925925926112,0.0,0.016949152542372836
1979-01-01,0.003988035892323216,0.0040995607613469875,0.008836524300441795,-0.8727272727272728,-0.016666666666666607
1979-02-01,-0.0009930486593843213,0.004520268299795793,0.010218978102189746,0.0,0.0
1979-03-01,0.0029821073558646827,0.007257947452460334,0.010115606936416333,0.0,-0.016949152542372947
1979-04-01,-0.007928642220019877,0.0103040783974635,0.010014306151645114,-0.4285714285714285,0.0
1979-05-01,0.022977022977022976,0.005777048712645394,0.011331444759206999,0.0,-0.034482758620689724
1979-06-01,0.0048828125,0.009076726705431915,0.011204481792717047,0.0,0.017857142857143016
1979-07-01,0.017492711370262537,0.00829234012649338,0.011080332409972193,6.5,0.0
1979-08-01,0.04489016236867238,0.008224142737663698,0.009589041095890538,0.0,0.05263157894736836
1979-09-01,0.04478976234003662,0.005184570717544634,0.009497964721845387,0.0,-0.016666666666666607
1979-10-01,0.20472440944881898,0.004332576851660885,0.010752688172043001,-0.6666666666666667,0.016949152542372836
1979-11-01,-0.042846768336964436,0.0037660914817858604,0.010638297872340496,0.0,-0.016666666666666607
1979-12-01,0.04552352048558417,0.005320963230779796,0.011842105263157876,0.0,0.016949152542372836
1980-01-01,0.002902757619738905,0.006107077424170493,0.014304291287386084,0.30000000000000004,0.050000000000000044
1980-02-01,0.02243125904486254,0.0080258986983206,0.012820512820512775,0.0,0.0
1980-03-01,0.21656050955414008,0.0034791917569918507,0.013924050632911245,0.0,0.0
1980-04-01,0.024432809773123898,0.0016002133617816217,0.00998751560549338,-7.153846153846153,0.09523809523809534
1980-05-01,-0.3764906303236797,0.006723472240713457,0.009888751545117369,0.0,0.08695652173913038
1980-06-01,-0.13752276867030966,0.011175031409111913,0.009791921664626724,0.0,0.013333333333333197
1980-07-01,-0.046462513199577726,0.010659168192518997,0.00121212121212122,-0.9375,0.026315789473684292
1980-08-01,0.06423034330011079,0.010352636687156247,0.007263922518159882,0.0,-0.012820512820512775
1980-09-01,0.1311134235171696,0.008005123278898463,0.008413461538461675,0.0,-0.025974025974025983
1980-10-01,0.1784728610855566,0.00686149936467606,0.009535160905840279,-16.4,0.0
1980-11-01,0.2373145979703355,0.0069409389197374605,0.010625737898465104,0.0,0.0
1980-12-01,0.19242902208201884,0.002506579771901274,0.009345794392523477,0.0,-0.039999999999999925
1981-01-01,0.00952380952380949,0.004438054756844778,0.0092592592592593,0.051948051948051965,0.04166666666666674
1981-02-01,-0.16509433962264142,0.007343331881262127,0.00917431192660545,0.0,-0.013333333333333308
1981-03-01,-0.07721280602636538,0.011058256625687157,0.006818181818181834,0.0,0.0
1981-04-01,0.06938775510204098,0.013809116460955728,0.0056433408577878375,-1.3580246913580247,-0.027027027027027084
1981-05-01,0.1781170483460559,0.003013500482160092,0.006734006734006925,0.0,0.04166666666666674
1981-06-01,0.03131749460043198,0.003665424828746433,0.008918617614269708,0.0,0.0
1981-07-01,-0.003141361256544628,0.006944860204753711,0.011049723756906049,-2.6896551724137936,-0.039999999999999925
